"orf_name","colony_id","colony_size"
"YKL167C",215224,0.92236
"YHR214C-D",215225,0.904582
"YKR051W",215238,1.012683
"YKR013W",215239,0.999506
"YLR398C",215240,0.993089
"YDR523C",215241,0.980602
"YHR191C",215242,0.976137
"YDR333C",215243,1.000013
"YGL122C",215244,0.781363
"YKL221W",215245,0.886054
"YKL118W",215246,0.911253
"YNL316C",215247,0.94463
"YCR057C",215248,0.939069
"YJL091C",215249,1.005204
"YHR193C",215250,0.990028
"YJR035W",215251,0.815616
"YDR488C",215252,1.01091
"YJL161W",215253,1.071599
"YNL316C",215255,1.06393
"YPR019W",215256,1.029469
"YFL018C",215257,0.997763
"YJR035W",215259,0.888791
"YFR006W",215260,1.117679
"YER112W",215261,0.987187
"YPL257W",215262,1.031575
"YBR186W",215263,1.006977
"YJR109C",215264,1.00952
"YDL197C",215265,1.062023
"YHR200W",215266,0.99083
"YGL191W",215267,0.985536
"YBR236C",215268,0.860111
"YNL282W",215269,0.991594
"YJR160C",215271,0.919821
"YBR055C",215272,0.931291
"YER041W",215273,0.933562
"YBL090W",215274,1.006538
"YFR013W",215275,0.957143
"YBR166C",215276,0.999764
"YNR045W",215277,0.900552
"YOR108W",215279,1.017183
"YPL125W",215280,0.657693
"YJR057W",215281,1.031987
"YBL092W",215282,0.970292
"YDR251W",215283,0.465523
"YBL045C",215284,0.955669
"YKR065C",215285,0.840343
"YCR041W",215286,1.080534
"YKL149C",215287,0.871789
"YKR093W",215288,1.006059
"YPL180W",215289,0.984359
"YBL093C",215290,0.899752
"YJL070C",215291,1.124196
"YDL218W",215302,0.985104
"YDR409W",215304,0.873237
"YER028C",215306,0.849703
"YNR076W",215308,1.000416
"YKL077W",215310,0.838669
"YKL201C",215312,1.029363
"YEL056W",215314,0.849986
"YBR253W",215316,1.028859
"YMR265C",215318,1.051192
"YGR233C",215320,0.914857
"YER145C",215322,1.089848
"YBR072C-A",215324,0
"YPL229W",215326,0.951704
"YPL217C",215328,0.915744
"YDR473C",215330,0.962342
"YER034W",215332,1.036221
"YER087W",215334,0.979163
"YDL035C",215336,0.971953
"YGR029W",215338,1.001851
"YIL059C",215340,1.080953
"YDR179W-A",215342,0.909532
"YAL001C",215344,1.03842
"YGL237C",215346,0.992312
"YGR174C",215348,0.980127
"YKR022C",215350,0.996688
"YFR027W",215354,0.962299
"YOR042W",215366,1.029372
"YNR031C",215367,0.625338
"YKL122C",215368,1.011089
"YKL023W",215369,0.976674
"YLR160C",215370,1.014138
"YKL072W",215371,0.947211
"YDL135C",215372,1.021263
"YIL087C",215373,0.978509
"YOR051C",215374,0.941937
"YDR038C",215375,0.876777
"YKL115C",215376,0.973603
"YNR054C",215377,1.087888
"YLR216C",215378,0.986547
"YMR163C",215379,0.742619
"YAL007C",215380,1.006115
"YIL094C",215381,1.001349
"YHR212W-A",215382,1.013682
"YNL297C",215383,0.978658
"YKL123W",215384,1.050059
"YHR039C",215385,0.982174
"YML058W-A",215386,1.055738
"YPR190C",215387,1.008118
"YAL055W",215388,1.056003
"YIL098C",215389,0.995991
"YBR047W",215390,1.019559
"YKL160W",215392,1.004731
"YLR205C",215393,1.027399
"YML058W",215394,1.008141
"YPR167C",215395,0.991585
"YAL059W",215396,0.989388
"YIL164C",215397,0.963019
"YBR022W",215398,1.015848
"YOL138C",215399,0.923686
"YKL157W",215400,1.043711
"YHR184W",215401,0.974984
"YCR104W",215402,1.025967
"YJR075W",215403,1.02438
"YAL066W",215404,1.079332
"YJL030W",215405,0.994003
"YBR217W",215406,1.068837
"YFL036W",215407,0.906009
"YKL142W",215408,0.972629
"YPL273W",215409,1.118438
"YMR195W",215410,0.837912
"YDR025W",215411,0.989388
"YAL069W",215412,1.002853
"YJL086C",215413,0.976013
"YAL008W",215414,0.853291
"YAL017W",215415,0.65461
"YKL153W",215416,1.045852
"YLR152C",215417,0.931991
"YMR260C",215418,0.98435
"YBR057C",215419,0.766849
"YPL261C",215430,1.036227
"YBR152W",215432,0.996955
"YMR060C",215433,1.014925
"YLR442C",215436,0.998855
"YBR289W",215437,0.669165
"YPL278C",215438,0.974182
"YBR104W",215440,0.940418
"YMR142C",215441,0.952779
"YPR142C",215442,1.047032
"YIL064W",215444,0.980558
"YDL199C",215445,0.889791
"YPR020W",215446,1.026664
"YBR128C",215448,0.926333
"YML050W",215449,0.870642
"YPR150W",215450,1.061297
"YIL090W",215452,0.97249
"YDR109C",215453,0.9157
"YOR364W",215454,0.995135
"YBL081W",215456,0.937759
"YML037C",215457,0.916396
"YCR040W",215458,0.773982
"YIL097W",215460,0.988897
"YPR012W",215462,1.032404
"YBR105C",215464,0.990844
"YMR315W",215465,0.907136
"YCR061W",215466,1.025798
"YIL146C",215468,0.976778
"YML133C",215469,0.881604
"YAL036C",215472,1.004474
"YML131W",215473,0.940089
"YCR099C",215474,0.990853
"YIL121W",215476,0.876091
"YJL181W",215477,0.869001
"YPR052C",215478,0.977473
"YBR161W",215480,0.937696
"YMR188C",215481,0.923915
"YCR101C",215482,0.986074
"YER069W",215494,0.955028
"YJL162C",215495,0.890771
"YPL232W",215496,1.001521
"YOR357C",215497,0.95747
"YOL003C",215498,1.014521
"YKL133C",215499,1.008208
"YNL068C",215500,0
"YBR071W",215501,1.037337
"YBL023C",215502,0.987184
"YJR131W",215503,0.980901
"YPL131W",215504,0.956846
"YCL028W",215505,0.885687
"YNL254C",215506,0.88708
"YAR028W",215507,0.997707
"YER024W",215508,0.943298
"YER007C-A",215509,0.98967
"YGR021W",215510,0.948454
"YJR052W",215511,0.97259
"YPL139C",215512,1.015984
"YEL005C",215513,0.987173
"YOL022C",215514,0.949533
"YJR054W",215515,0.999849
"YKL220C",215516,1.026245
"YGR201C",215517,0.99159
"YKL150W",215519,0.998747
"YPL201C",215520,0.947741
"YMR077C",215521,1.032237
"YNL152W",215522,1.016402
"YOR222W",215523,0.994863
"YML075C",215524,0.963455
"YGL085W",215525,0.789428
"YIL137C",215526,0.993963
"YKL120W",215527,0.940539
"YPR023C",215528,0.841138
"YOL165C",215529,1.086878
"YNL248C",215530,0.985894
"YBR270C",215531,1.021724
"YOR361C",215532,0.874948
"YEL018W",215533,1.030348
"YJL060W",215534,1.076558
"YJR008W",215535,1.019794
"YPR085C",215537,1.001859
"YNL253W",215538,0.922375
"YKL088W",215539,0.933588
"YNL054W",215540,0.867018
"YLR128W",215541,0.970257
"YOR204W",215542,0.928003
"YKL060C",215543,0.925462
"YPR036W",215544,0.866101
"YLR462W",215545,0.986644
"YJR085C",215546,0.973813
"YJR116W",215547,1.018693
"YOR022C",215558,0.979847
"YBR058C",215560,0.812241
"YGL040C",215562,0.962717
"YML054C-A",215563,0.967042
"YJR152W",215564,1.042868
"YGR125W",215566,0.992544
"YPR141C",215568,0.847292
"YGL039W",215570,0.974182
"YJR135C",215571,0.924903
"YGR286C",215572,0.990427
"YPR091C",215574,0.95928
"YDL060W",215576,0.946012
"YGR048W",215578,1.008365
"YOR178C",215579,0.785221
"YLR132C",215580,0.979931
"YLR095C",215582,0.938404
"YPR010C",215584,0.965026
"YFR018C",215586,0.988155
"YER053C",215588,0.990372
"YGR250C",215590,0.805333
"YMR078C",215592,0.964708
"YGL067W",215594,0.971911
"YCL021W-A",215595,0.940642
"YDR459C",215596,0.982826
"YGR130C",215598,0.993033
"YAL046C",215600,1.014007
"YGL246C",215602,0.993787
"YAR023C",215603,0.89062
"YMR210W",215604,0.899932
"YNL201C",215606,0.866901
"YMR001C-A",215608,1.001935
"YGL048C",215610,0.989546
"YHR079C-A",215611,0.970937
"YGR209C",215622,0.98415
"YDR371W",215623,1.021347
"YPL077C",215624,0.973683
"YEL017W",215625,1.051387
"YDR255C",215626,0.987398
"YOR381W-A",215627,1.024225
"YDR122W",215629,0.749279
"YNL295W",215631,0.958131
"YPL098C",215632,1.001035
"YLR262C-A",215633,1.006481
"YOR159C",215634,0.977901
"YOR394C-A",215635,1.043562
"YJL179W",215636,1.020152
"YFL034W",215637,0.965574
"YGR148C",215638,0.988781
"YEL015W",215639,1.054788
"YPL080C",215640,1.050698
"YNL190W",215641,0.999872
"YOR052C",215642,1.012424
"YMR230W-A",215643,1.027949
"YJL217W",215644,1.019892
"YIL112W",215645,0.952499
"YGL166W",215646,0.951312
"YNL117W",215647,1.008658
"YDR533C",215648,1.00796
"YDR161W",215649,0.983093
"YPL282C",215650,1.034614
"YMR013W-A",215651,1.017405
"YJR108W",215652,1.027884
"YBR281C",215653,1.000659
"YHR008C",215654,1.042295
"YKL212W",215655,0.985534
"YDR525W",215656,1.069872
"YOR289W",215657,1.025581
"YOR253W",215658,1.029451
"YER053C-A",215659,1.037312
"YJR112W",215660,1.052965
"YHR013C",215662,1.063824
"YGL160W",215663,1.054418
"YEL003W",215664,0.997828
"YAL067W-A",215665,1.056246
"YOR094W",215666,0.949062
"YKL106C-A",215667,0.989388
"YJR096W",215668,0.938408
"YDL117W",215669,0.878662
"YGR053C",215670,0.901484
"YDR120C",215671,0.767113
"YEL010W",215672,1.011388
"YNL238W",215673,0.886033
"YOR215C",215674,0.997065
"YJL052C-A",215675,1.000817
"YML038C",215686,0.975573
"YBR294W",215688,0.981245
"YOR292C",215689,0.887978
"YMR046W-A",215690,0.978978
"YMR175W",215692,1.058366
"YEL066W",215693,0.874531
"YKR008W",215696,0.938267
"YMR289W",215697,0.970379
"YMR052C-A",215698,1.040545
"YNL070W",215700,1.030306
"YOL110W",215701,0.956533
"YML043C",215702,0.995101
"YHR116W",215704,0.964536
"YNL086W",215708,1.00937
"YFR047C",215709,0.930524
"YML128C",215710,1.016651
"YHR129C",215712,1.017771
"YLL022C",215713,0.989388
"YMR135W-A",215714,1.030333
"YPL170W",215716,1.002671
"YMR018W",215718,1.007546
"YHR142W",215720,1.034471
"YLR004C",215721,0.925709
"YPL183W-A",215724,1.01959
"YMR182W-A",215725,0.945036
"YMR014W",215726,0.923885
"YCR048W",215728,0.939771
"YOR131C",215729,0.922811
"YBR175W",215730,1.017278
"YPR149W",215732,1.031636
"YDR524W-C",215733,0.939394
"YMR013C",215734,0.970858
"YDL153C",215736,0.930276
"YOR272W",215751,0.905605
"YLR323C",215752,0.935615
"YBR276C",215753,0.734118
"YBL091C-A",215754,0.97596
"YGR258C",215755,0.920741
"YBR184W",215756,0.964761
"YPR119W",215757,0.624166
"YPL200W",215758,1.00963
"YDR148C",215759,1.001378
"YNR076W",215760,1.010732
"YKL092C",215761,0.893528
"YIL007C",215762,1.070434
"YBR028C",215764,0.978902
"YGL101W",215765,1.020404
"YMR251W",215766,0.975435
"YPR043W",215767,1.040018
"YBR282W",215768,1.01817
"YKR082W",215769,0.935007
"YIL008W",215770,1.035304
"YAR002W",215772,0.976791
"YMR198W",215773,0.963077
"YBR169C",215774,0.989388
"YPR043W",215775,1.041317
"YPR104C",215776,0.101721
"YOR098C",215777,1.037464
"YHR210C",215778,0.997222
"YGL141W",215779,0.882922
"YBL099W",215780,1.024904
"YDR400W",215781,1.078732
"YMR283C",215782,0.977529
"YOR232W",215783,0.985264
"YAR042W",215784,0.349095
"YFL008W",215785,1.028719
"YHR180W",215786,0.992286
"YGL137W",215787,0.989671
"YKL004W",215788,1.030113
"YBR132C",215789,0.97115
"YNL274C",215790,0.997337
"YOR232W",215791,0.944207
"YBL022C",215792,0.88097
"YNL091W",215793,0.52403
"YKL061W",215794,1.004954
"YEL043W",215795,0.865788
"YDL013W",215797,1.124521
"YML047C",215798,1.017868
"YKL047W",215799,1.025879
"YHL023C",215800,0.964638
"YKL068W-A",215801,1.04951
"YLR408C",215802,1.007925
"YGR140W",215803,0.438907
"YOL053W",215814,0.873151
"YFL023W",215816,0.945819
"YGL057C",215818,0.946961
"YBR077C",215822,1.009461
"YKL028W",215824,0.986725
"YKL164C",215828,1.004446
"YFL052W",215830,1.014863
"YKL116C",215832,0.96106
"YGL162W",215834,0.723791
"YMR120C",215836,0.988875
"YDR003W",215838,1.033108
"YGR055W",215840,1.019079
"YGL254W",215842,0.943693
"YOR273C",215844,0.968662
"YHR202W",215846,1.001669
"YHL002W",215848,1.040245
"YGL232W",215850,1.024267
"YBR110W",215852,0.963994
"YMR228W",215854,0.991345
"YDR291W",215856,0.958315
"YGL248W",215858,0.94682
"YBR180W",215860,1.04651
"YGR111W",215862,0.974393
"YMR066W",215864,0.856093
"YGL148W",215866,0.990035
"YBR052C",215878,0.993483
"YJR127C",215879,0.989388
"YKL177W",215880,0.968174
"YOR067C",215881,0.987361
"YML055W",215882,0.941381
"YBR200W-A",215883,0.998232
"YKL001C",215885,1.01427
"YAR002C-A",215886,1.031476
"YLR406C-A",215889,1.044742
"YMR072W",215890,1.007605
"YEL049W",215891,1.090145
"YKL084W",215893,1.081867
"YBR193C",215894,1.006
"YER105C",215895,0.879895
"YKR047W",215896,1.047587
"YGL064C",215897,0.759868
"YMR118C",215898,1.016241
"YOL159C-A",215899,1.034009
"YDR511W",215900,0.788714
"YJL205C",215901,0.982281
"YBR035C",215902,1.007806
"YBR115C",215903,0.948915
"YLR293C",215904,1.023563
"YOR023C",215905,0.939302
"YMR295C",215906,1.036799
"YOR304C-A",215907,1.016689
"YDR504C",215908,1.03379
"YKL193C",215909,0.797646
"YBR153W",215910,1.045176
"YKL182W",215911,0.944013
"YMR082C",215912,1.058039
"YMR101C",215913,1.007095
"YMR184W",215914,0.996989
"YCL035C",215915,1.038055
"YDR519W",215916,1.005647
"YLR408C",215917,1.012924
"YBL043W",215918,0.939734
"YFL007W",215919,0.906963
"YOR244W",215921,0.978831
"YMR073C",215922,0.992201
"YPR036W-A",215923,0.985869
"YDR468C",215924,0.955765
"YBL078C",215925,1.034546
"YCR042C",215927,0.937191
"YML012W",215929,1.135317
"YMR263W",215930,0.989091
"YKL138C-A",215931,1.047959
"YPR075C",215942,0.992861
"YBL032W",215944,0.999536
"YMR030W",215945,0.912847
"YCR102W-A",215946,0.96151
"YMR098C",215949,0.643018
"YPR073C",215950,1.026647
"YAL060W",215952,0.973326
"YPR199C",215953,0.955024
"YDL023C",215954,1.005984
"YIL107C",215956,0.993099
"YAL048C",215957,0.942519
"YBR168W",215960,0.990965
"YGL190C",215961,0.742745
"YDL026W",215962,1.022359
"YIL038C",215964,0.97914
"YNR075W",215965,0.994097
"YBR195C",215968,0.701026
"YPR080W",215969,0.91811
"YDL034W",215970,1.009477
"YIL143C",215972,0.999802
"YOR390W",215973,0.96673
"YPR094W",215974,1.069502
"YBL055C",215976,1.084881
"YPR176C",215977,0.983562
"YIL109C",215980,0.947519
"YDR300C",215981,0.921641
"YPR102C",215982,1.003842
"YAL061W",215984,0.976383
"YPR191W",215985,0.914907
"YDL096C",215986,1.006114
"YJL035C",215988,1.129419
"YBR056W",215989,0.902435
"YPR086W",215990,1.012582
"YMR139W",215993,0.730872
"YDL118W",215994,1.113178
"YPL088W",216006,1.016159
"YCR009C",216007,1.096024
"YPR048W",216008,0.995977
"YIL152W",216009,0.998097
"YJR086W",216010,0.966637
"YJL221C",216011,0.956071
"YPL089C",216012,0.318595
"YGR121W-A",216013,1.104559
"YBR079C",216014,0.923765
"YJL028W",216015,1.032747
"YPR110C",216016,0.960975
"YOR004W",216017,0.930417
"YJR082C",216018,0.989069
"YLL023C",216019,0.943111
"YDL220C",216020,0.080973
"YMR194C-B",216021,1.092568
"YLR244C",216022,0.968814
"YBR231C",216023,0.998143
"YPR118W",216024,1.007187
"YDR282C",216025,1.000586
"YKL058W",216026,0.990596
"YPL070W",216027,0.796027
"YKR095W-A",216029,1.005786
"YPL115C",216030,0.601301
"YIL011W",216031,0.969196
"YDL141W",216032,1.045916
"YLL053C",216033,0.908594
"YJR044C",216034,1.044756
"YPR147C",216035,1.170413
"YPR055W",216036,0.985049
"YJR112W-A",216037,1.052145
"YPR002W",216038,1.087633
"YER062C",216040,0
"YJR073C",216042,1.04664
"YJL045W",216043,0.965567
"YNL221C",216044,0.992424
"YNL138W-A",216045,1.021322
"YER117W",216046,0.986288
"YJL024C",216047,1.019264
"YER011W",216048,0.958839
"YGL197W",216049,0.967022
"YKR060W",216050,0.978447
"YGR054W",216051,0.668028
"YBR111W-A",216053,1.055742
"YMR157C",216054,0.975138
"YBR291C",216055,0.989388
"YEL009C",216056,0.795035
"YDL012C",216057,1.108335
"YPR193C",216058,1.018005
"YOL164W",216059,1.044708
"YOR081C",216070,0.51216
"YOR011W-A",216072,1.102985
"YGL223C",216074,0.974971
"YPL189C-A",216075,0.90936
"YBL044W",216076,1.020524
"YBL104C",216078,0.861655
"YLR162W-A",216080,0.977513
"YFL048C",216082,0.960827
"YDL159W-A",216083,0.958753
"YLR164W",216084,1.018786
"YNL212W",216086,0.929053
"YJR139C",216088,0.985702
"YFR005C",216090,0.94215
"YDL043C",216091,0.914398
"YGL262W",216092,0.999683
"YLR337C",216094,0.969508
"YPR088C",216096,0.938986
"YGL012W",216098,1.000945
"YKL100C",216099,0.621472
"YMR170C",216100,0.961573
"YLR001C",216102,0.966008
"YPR017C",216104,1.11469
"YGL202W",216106,0.974351
"YCR061W",216108,1.033045
"YMR237W",216110,0.974916
"YOR295W",216112,0.944115
"YOR384W",216114,1.051942
"YDL057W",216115,0.95199
"YGL241W",216116,0.932763
"YJL132W",216118,1.001621
"YDR307W",216120,0.992303
"YPL171C",216122,1.000946
"YCR036W",216123,0.931567
"YHR014W",216134,1.047382
"YMR291W",216135,0.796967
"YEL027W",216136,1.041054
"YAL031C",216137,0.351938
"YOR126C",216138,1.015714
"YJL012C",216139,0.986019
"YJR157W",216140,0.962869
"YGL151W",216141,1.005408
"YHR029C",216142,0.969587
"YEL019C",216144,0.988105
"YNL101W",216145,0.906685
"YOR152C",216146,0.914018
"YDL085C-A",216147,1.044784
"YKL001C",216148,0.984278
"YER129W",216149,0.747616
"YGR060W",216150,1.004031
"YLR089C",216151,1.046501
"YEL048C",216152,1.038015
"YMR231W",216153,1.036206
"YPL127C",216154,0.986933
"YGL258W-A",216155,1.030262
"YKL053C-A",216156,1.024357
"YDR128W",216157,0.925788
"YGL161C",216158,1.028987
"YOR192C",216159,1.047845
"YEL045C",216160,1.060642
"YOL006C",216161,0.757748
"YOR220W",216162,1.042042
"YCL001W-B",216163,1.045986
"YKL067W",216164,1.035892
"YPL150W",216165,1.030703
"YGR284C",216166,1.045775
"YGL192W",216167,1.087257
"YEL035C",216168,1.10835
"YNL192W",216169,1.053699
"YOR255W",216170,0.978575
"YMR122W-A",216171,1.020244
"YKL063C",216172,0.977769
"YNL313C",216173,0.951773
"YGR007W",216174,0.981864
"YDL057W",216175,1.026508
"YEL059C-A",216176,1.017045
"YPL248C",216177,0.871506
"YOR104W",216178,1.021708
"YJL062W-A",216179,0.999459
"YKL084W",216180,1.014467
"YGR192C",216182,0.972694
"YCR023C",216183,0.952701
"YEL073C",216184,0.970441
"YFL009W",216185,0.900494
"YOR281C",216186,0.986051
"YBR085C-A",216187,0.949054
"YML130C",216198,1.022108
"YDR502C",216200,1.050272
"YER140W",216201,0.945593
"YNL100W",216202,0.989388
"YDL081C",216204,0.945132
"YAL037C-A",216205,0.884009
"YML046W",216206,0.991569
"YOR161C",216208,1.004659
"YDR366C",216209,1.044138
"YNL110C",216210,0.957279
"YCR043C",216212,0.99261
"YDR320C-A",216213,0.938491
"YML020W",216214,0.982431
"YOR230W",216216,1.048582
"YER036C",216217,0.845839
"YNL105W",216218,0.992011
"YAL009W",216220,1.038054
"YDR320C-A",216221,0.932317
"YMR081C",216222,0.815091
"YOR251C",216224,0.999556
"YLR125W",216225,0.979573
"YNL155W",216226,1.053529
"YDR493W",216228,1.063365
"YOL038C-A",216229,0.796196
"YMR145C",216230,0.858847
"YOR264W",216232,1.008274
"YPL024W",216233,0.996224
"YNL145W",216234,1.023226
"YBR091C",216236,1.026353
"YCR075W-A",216237,0.943439
"YMR089C",216238,0.849737
"YOR266W",216240,0.998413
"YLL066W-B",216241,1.034126
"YLR013W",216244,0.987583
"YBR196C-B",216245,0.909222
"YMR086W",216246,0.838918
"YDR437W",216249,0.92935
"YMR034C",216262,0.968358
"YPL260W",216263,1.035583
"YBR010W",216266,0.994932
"YKL046C",216268,0.957534
"YDR390C",216269,0.934627
"YHR019C",216271,1.022801
"YJR089W",216273,0.98692
"YKL096W-A",216274,0.983242
"YKR063C",216276,0.964958
"YDL113C",216277,0.890803
"YLL054C",216278,0.988104
"YJL163C",216279,1.011503
"YOL011W",216281,1.029236
"YKL147C",216282,1.028664
"YGR014W",216283,0.946615
"YJR015W",216284,0.904793
"YOL025W",216285,1.051328
"YLR377C",216286,0.974315
"YLL012W",216287,1.026599
"YJL155C",216288,0.98519
"YKL068W",216289,0.685581
"YJR010W",216292,0.989388
"YLR103C",216293,0.997074
"YLR414C",216294,0.987894
"YCL049C",216295,1.037159
"YDL161W",216296,0.948728
"YKL064W",216297,0.956436
"YDL241W",216298,1.006756
"YIL005W",216299,0.941976
"YGR177C",216300,1.026513
"YPL028W",216301,1.010562
"YLR446W",216302,1.004464
"YCL049C",216303,1.024321
"YDR356W",216304,0.252865
"YGL058W",216305,1.046889
"YGR269W",216306,1.082084
"YHR149C",216307,1.118982
"YGR119C",216308,0.951141
"YML007C-A",216309,0.964794
"YLR433C",216310,0.976407
"YOR071C",216311,0.706102
"YCR033W",216312,0.680804
"YKL008C",216313,0.978235
"YHL018W",216314,0.960436
"YGR264C",216315,0.874744
"YDL238C",216326,1.04616
"YGR283C",216328,1.047782
"YGL263W",216330,0.966455
"YPL013C",216332,0.971896
"YGR153W",216334,1.021692
"YMR227C",216336,0.995995
"YGL213C",216338,0.974006
"YGL143C",216340,0.896513
"YER080W",216342,0.968943
"YGR172C",216344,1.039614
"YGL208W",216346,0.971284
"YHL031C",216348,0.969196
"YGL050W",216350,1.006305
"YIL104C",216352,1.006252
"YGL097W",216354,1.088734
"YOR077W",216356,1.047498
"YKR011C",216358,0.985085
"YIR028W",216360,0.991666
"YFR021W",216362,0.975632
"YOR077W",216364,1.000707
"YCR082W",216366,0.990421
"YFL044C",216368,1.009165
"YJR145C",216370,0.979426
"YHR062C",216372,0.961495
"YJL193W",216374,0.917556
"YPL039W",216376,0.918462
"YKL095W",216378,0.786104
"YBR185C",216390,0.948377
"YER093C",216391,0.89939
"YPR126C",216392,1.030796
"YMR117C",216393,0.984047
"YML053C",216394,0.946264
"YGL188C-A",216395,0.967852
"YBR096W",216396,0.956001
"YHR091C",216397,0.871183
"YBR037C",216398,0.984187
"YPR117W",216399,0.921797
"YPR133W-A",216400,0.997219
"YJL146W",216401,0.944865
"YMR233W",216402,1.010981
"YNL130C-A",216403,1.125621
"YKL080W",216405,1.149221
"YBR040W",216406,0.979413
"YMR280C",216407,0.838803
"YJR093C",216409,0.807652
"YMR271C",216410,0.99833
"YBR196C-A",216411,1.04706
"YBR120C",216412,1.004341
"YGL087C",216413,1.022987
"YBR039W",216414,0.989388
"YLR419W",216415,0.950144
"YCR020W-B",216416,1.036212
"YOL157C",216417,0.990482
"YMR311C",216418,0
"YKL096C-B",216419,1.08614
"YBR109C",216420,1.017707
"YPL204W",216421,0.949307
"YBR046C",216422,1.028045
"YAR071W",216423,1.085886
"YCR006C",216424,1.023901
"YPL245W",216425,1.111506
"YMR314W",216426,0.941692
"YOL155W-A",216427,1.065758
"YBR111C",216428,0.956408
"YPL206C",216429,0.996695
"YBR050C",216430,0.875676
"YDL051W",216432,0.858249
"YLL007C",216433,0.972019
"YMR156C",216434,0.94703
"YPL097W",216435,0.966919
"YBR135W",216436,0.941316
"YPL218W",216437,0.963658
"YBR159W",216438,0.965281
"YHR103W",216439,0.951368
"YDL181W",216440,1.025003
"YFR041C",216441,0.989388
"YML064C",216442,1.001152
"YDL075W",216443,1.030601
"YPR109W",216454,0.984521
"YDL152W",216458,0.970884
"YBR221C",216460,0.944403
"YHR187W",216461,0.85574
"YPR140W",216462,0.980524
"YBL098W",216464,0.959692
"YBR234C",216468,0.982246
"YBR061C",216469,0.948823
"YPR154W",216470,0.978473
"YBR199W",216472,0.96291
"YBR246W",216476,1.02372
"YJR100C",216477,1.015774
"YPR153W",216478,0.995056
"YBL086C",216480,0.967333
"YPR196W",216481,0.780862
"YBR272C",216484,1.001634
"YNR062C",216485,0.924904
"YCL059C",216486,0.977676
"YBL056W",216488,0.729776
"YHR106W",216489,1.027441
"YOR186W",216490,1.013607
"YBR283C",216492,0.955163
"YNR063W",216493,0.865972
"YCR003W",216494,0.912588
"YBR098W",216496,0.992586
"YHR056C",216497,0.912282
"YKL128C",216500,0.966341
"YMR097C",216501,0.896584
"YCR020C",216502,1.002672
"YJL108C",216505,0.990693
"YOR224C",216506,1.081549
"YMR154C",216518,0.994217
"YDL044C",216519,0.903707
"YML073C",216520,0.997222
"YGR134W",216521,0.958041
"YOR069W",216522,0.92655
"YNR048W",216523,0.957611
"YML029W",216524,0.946005
"YML094W",216525,0.990013
"YGR085C",216526,0.987422
"YDL064W",216527,0.983002
"YMR128W",216529,0.986867
"YOR057W",216530,1.022301
"YOR285W",216531,1.055263
"YLR396C",216532,0.993335
"YFL037W",216533,0.258744
"YIL094C",216534,0.986436
"YEL051W",216535,0.995858
"YML102W",216536,0.946958
"YIR012W",216537,0.961562
"YHR213W",216538,0.995136
"YOL054W",216539,0.910055
"YIR030C",216541,1.05636
"YJL066C",216542,1.012959
"YGR279C",216543,1.030996
"YML085C",216544,1.013969
"YCL073C",216545,1.027878
"YBR165W",216546,1.047695
"YMR111C",216547,0.728471
"YDR205W",216548,1.002824
"YER100W",216549,1.049602
"YOR223W",216550,0.998594
"YGR037C",216551,1.079228
"YBR034C",216554,0.947582
"YGR004W",216555,1.079332
"YLR274W",216556,0.895835
"YHR012W",216559,0.993001
"YML123C",216560,0.773809
"YGR065C",216561,0.950201
"YDR045C",216562,0.949534
"YCR045C",216563,0.947183
"YDL145C",216564,0.831439
"YCL010C",216565,0.987584
"YGL030W",216566,0.988446
"YHR110W",216567,1.031815
"YMR063W",216568,1.107895
"YDL195W",216569,0.616531
"YDL165W",216570,1.082552
"YDR132C",216571,0.918059
"YJL200C",216582,0.962062
"YMR196W",216584,1.01333
"YPL269W",216586,0.60517
"YOR031W",216587,0.916969
"YGL205W",216588,0.908372
"YJL136W-A",216590,1.00448
"YDR444W",216592,0.963151
"YPR108W",216594,1.010331
"YOR189W",216595,0.912625
"YGL062W",216596,0.900604
"YDL037C",216598,0.873345
"YDR399W",216600,0.999514
"YCR052W",216602,1.031916
"YDR225W",216603,0.31114
"YDL095W",216604,1.005076
"YLL002W",216606,0.914035
"YCR073W-A",216608,0.806874
"YPR138C",216610,0.994018
"YLR029C",216611,0.922027
"YLR330W",216612,0.986811
"YFR025C",216614,0.977536
"YOR310C",216616,1.056036
"YPR105C",216618,0.971692
"YOR048C",216620,0.89429
"YER060W",216622,0.961712
"YAL022C",216624,0.968691
"YOR206W",216628,0.796643
"YOR062C",216632,0.768583
"YGL159W",216646,0.962395
"YHR035W",216647,1.169229
"YER009W",216648,1.037139
"YLR451W",216649,1.007578
"YOR228C",216650,0.989388
"YOL086W-A",216651,1.004714
"YCR037C",216653,0.942961
"YHR052W",216654,0.961101
"YOR352W",216655,0.92465
"YER004W",216656,0.966271
"YML093W",216657,0.918334
"YOL026C",216658,0.948316
"YOR008C-A",216659,1.065835
"YGR024C",216660,0.990393
"YLR409C",216661,0.95793
"YHR017W",216662,0.977132
"YDR266C",216663,0.956299
"YER029C",216664,0.948461
"YBR007C",216665,0.991429
"YNL135C",216666,0.980468
"YPL191C",216667,1.029677
"YGR008C",216668,1.015019
"YHR155W",216669,1.006273
"YHL022C",216670,1.011261
"YKL079W",216671,1.087108
"YER035W",216672,0.992511
"YGL036W",216673,1.00796
"YOL005C",216674,0.989388
"YPL056C",216675,1.137318
"YGR025W",216676,0.997431
